"UID","trait","value","timestamp","person","location","number"
"1_T399","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T400","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T401","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T402","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T403","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T404","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T405","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T406","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T407","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T408","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T409","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T410","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T411","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T412","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T413","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T414","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T415","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T416","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T417","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T418","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T419","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T420","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T421","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T422","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T423","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T424","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T425","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T426","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T427","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T428","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T429","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T430","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T431","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T432","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T433","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T434","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T435","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T436","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T437","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T438","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T439","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T440","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T441","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T442","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T443","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T444","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T445","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T446","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T447","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T448","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T449","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T450","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T451","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T452","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T453","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T454","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T455","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T456","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T457","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T458","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T459","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T460","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T461","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T462","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T463","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T464","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T465","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T466","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T467","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T468","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T469","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T470","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T471","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T472","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T473","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T474","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T475","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T476","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T477","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T478","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T479","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T480","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T481","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T482","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T483","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T484","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T485","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T486","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T487","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T488","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T489","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T490","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T491","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T492","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T493","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T494","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T495","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T496","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T497","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T498","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T499","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T500","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T501","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T502","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T503","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T504","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T505","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T506","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T507","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T508","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T509","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T510","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T511","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T512","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T513","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T514","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T515","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T516","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T517","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T518","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T519","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T520","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T521","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T522","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T523","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T524","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T525","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T526","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T527","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T528","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T529","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T530","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T531","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T532","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T533","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T534","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T535","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T536","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T537","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T538","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T539","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T540","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T541","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T542","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T543","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T544","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T545","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T546","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T547","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T548","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T549","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T550","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T551","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T552","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T553","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T554","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T555","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T556","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T557","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T558","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T559","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T560","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T561","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T562","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T563","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T564","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T565","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T566","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T567","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T568","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T569","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T570","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T571","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T572","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T573","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T574","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T575","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T576","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T577","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T578","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T579","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T580","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T581","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T582","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T583","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T584","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T585","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T586","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T587","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T588","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T589","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T590","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T591","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T592","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T593","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T594","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T595","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T596","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T597","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T598","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T599","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T600","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T601","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T602","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T603","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T604","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T605","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T606","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T607","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T608","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T609","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T610","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T611","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T612","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T613","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T614","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T615","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T616","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T617","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T618","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T619","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T620","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T621","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T622","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T623","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T624","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T625","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T626","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T627","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T628","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T629","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T630","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T631","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T632","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T633","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T634","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T635","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T636","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T637","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T638","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T639","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T640","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T641","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T642","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T643","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T644","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T645","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T646","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T647","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T648","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T649","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T650","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T651","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T652","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T653","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T654","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T655","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T656","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T657","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T658","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T659","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T660","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T661","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T662","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T663","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T664","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T665","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T666","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T667","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T668","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T669","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T670","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T671","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T672","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T673","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T674","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T675","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T676","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T677","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T678","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T679","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T680","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T681","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T682","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T683","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T684","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T685","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T686","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T687","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T688","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T689","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T690","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T691","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T692","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T693","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T694","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T695","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T696","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T697","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T698","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T699","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T700","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T701","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T702","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T703","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T704","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T705","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T706","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T707","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T708","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T709","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T710","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T711","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T712","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T713","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T714","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T715","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T716","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T717","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T718","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T719","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T720","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T721","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T722","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T723","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T724","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T725","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T726","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T727","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T728","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T729","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T730","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T731","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T732","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T733","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T734","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T735","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T736","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T737","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T738","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T739","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T740","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T741","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T742","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T743","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T744","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T745","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T746","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T747","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T748","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T749","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T750","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T751","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T752","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T753","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T754","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T755","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T756","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T757","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T758","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T759","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T760","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T761","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T762","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T763","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T764","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T765","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T766","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T767","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T768","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T769","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T770","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T771","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T772","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T773","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T774","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T775","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T776","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T777","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T778","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T779","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T780","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T781","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T782","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T783","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T784","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T785","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T786","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T787","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T788","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T789","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T790","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T791","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T792","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T793","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T794","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T795","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T796","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
"1_T797","diameter","17","2017-08-10 18:09:53+0100"," ","","1"
