UID,trait,value,timestamp,person,location,number
1_581,diameter,73,2017-08-10 18:09:53+1679,jimbob,703,1
1_582,diameter,65,2017-08-10 18:09:53+1680,jimbob,704,1
1_583,diameter,83,2017-08-10 18:09:53+1681,jimbob,705,1
1_584,diameter,62,2017-08-10 18:09:53+1682,jimbob,706,1
1_585,diameter,68,2017-08-10 18:09:53+1683,jimbob,707,1
1_586,diameter,60,2017-08-10 18:09:53+1684,jimbob,708,1
1_587,diameter,80,2017-08-10 18:09:53+1685,jimbob,709,1
1_588,diameter,62,2017-08-10 18:09:53+1686,jimbob,710,1
1_589,diameter,103,2017-08-10 18:09:53+1687,jimbob,711,1
1_590,diameter,62,2017-08-10 18:09:53+1688,jimbob,712,1
1_591,diameter,74,2017-08-10 18:09:53+1689,jimbob,713,1
1_592,diameter,66,2017-08-10 18:09:53+1690,jimbob,714,1
1_593,diameter,84,2017-08-10 18:09:53+1691,jimbob,715,1
1_594,diameter,63,2017-08-10 18:09:53+1692,jimbob,716,1
1_595,diameter,69,2017-08-10 18:09:53+1693,jimbob,717,1
1_596,diameter,61,2017-08-10 18:09:53+1694,jimbob,718,1
1_597,diameter,81,2017-08-10 18:09:53+1695,jimbob,719,1
1_598,diameter,63,2017-08-10 18:09:53+1696,jimbob,720,1
1_599,diameter,104,2017-08-10 18:09:53+1697,jimbob,721,1
1_600,diameter,63,2017-08-10 18:09:53+1698,jimbob,722,1
1_601,diameter,75,2017-08-10 18:09:53+1699,jimbob,723,1
1_602,diameter,67,2017-08-10 18:09:53+1700,jimbob,724,1
1_603,diameter,85,2017-08-10 18:09:53+1701,jimbob,725,1
1_604,diameter,64,2017-08-10 18:09:53+1702,jimbob,726,1
1_605,diameter,70,2017-08-10 18:09:53+1703,jimbob,727,1
1_606,diameter,62,2017-08-10 18:09:53+1704,jimbob,728,1
1_607,diameter,82,2017-08-10 18:09:53+1705,jimbob,729,1
1_608,diameter,64,2017-08-10 18:09:53+1706,jimbob,730,1
1_609,diameter,105,2017-08-10 18:09:53+1707,jimbob,731,1
1_610,diameter,64,2017-08-10 18:09:53+1708,jimbob,732,1
1_611,diameter,76,2017-08-10 18:09:53+1709,jimbob,733,1
1_612,diameter,68,2017-08-10 18:09:53+1710,jimbob,734,1
1_613,diameter,86,2017-08-10 18:09:53+1711,jimbob,735,1
1_614,diameter,65,2017-08-10 18:09:53+1712,jimbob,736,1
1_615,diameter,71,2017-08-10 18:09:53+1713,jimbob,737,1
1_616,diameter,63,2017-08-10 18:09:53+1714,jimbob,738,1
1_617,diameter,83,2017-08-10 18:09:53+1715,jimbob,739,1
1_618,diameter,65,2017-08-10 18:09:53+1716,jimbob,740,1
1_619,diameter,106,2017-08-10 18:09:53+1717,jimbob,741,1
1_620,diameter,65,2017-08-10 18:09:53+1718,jimbob,742,1
1_621,diameter,77,2017-08-10 18:09:53+1719,jimbob,743,1
1_622,diameter,69,2017-08-10 18:09:53+1720,jimbob,744,1
1_623,diameter,87,2017-08-10 18:09:53+1721,jimbob,745,1
1_624,diameter,66,2017-08-10 18:09:53+1722,jimbob,746,1
1_625,diameter,72,2017-08-10 18:09:53+1723,jimbob,747,1
1_626,diameter,64,2017-08-10 18:09:53+1724,jimbob,748,1
1_627,diameter,84,2017-08-10 18:09:53+1725,jimbob,749,1
1_628,diameter,66,2017-08-10 18:09:53+1726,jimbob,750,1
1_629,diameter,107,2017-08-10 18:09:53+1727,jimbob,751,1
1_630,diameter,66,2017-08-10 18:09:53+1728,jimbob,752,1
1_631,diameter,78,2017-08-10 18:09:53+1729,jimbob,753,1
1_632,diameter,70,2017-08-10 18:09:53+1730,jimbob,754,1
1_633,diameter,88,2017-08-10 18:09:53+1731,jimbob,755,1
1_634,diameter,67,2017-08-10 18:09:53+1732,jimbob,756,1
1_635,diameter,73,2017-08-10 18:09:53+1733,jimbob,757,1
1_636,diameter,65,2017-08-10 18:09:53+1734,jimbob,758,1
1_637,diameter,85,2017-08-10 18:09:53+1735,jimbob,759,1
1_638,diameter,67,2017-08-10 18:09:53+1736,jimbob,760,1
1_639,diameter,108,2017-08-10 18:09:53+1737,jimbob,761,1
1_640,diameter,67,2017-08-10 18:09:53+1738,jimbob,762,1
1_641,diameter,79,2017-08-10 18:09:53+1739,jimbob,763,1
1_642,diameter,71,2017-08-10 18:09:53+1740,jimbob,764,1
1_643,diameter,89,2017-08-10 18:09:53+1741,jimbob,765,1
1_644,diameter,68,2017-08-10 18:09:53+1742,jimbob,766,1
1_645,diameter,74,2017-08-10 18:09:53+1743,jimbob,767,1
1_646,diameter,66,2017-08-10 18:09:53+1744,jimbob,768,1
1_647,diameter,86,2017-08-10 18:09:53+1745,jimbob,769,1
1_648,diameter,68,2017-08-10 18:09:53+1746,jimbob,770,1
1_649,diameter,109,2017-08-10 18:09:53+1747,jimbob,771,1
1_650,diameter,68,2017-08-10 18:09:53+1748,jimbob,772,1
1_651,diameter,80,2017-08-10 18:09:53+1749,jimbob,773,1
1_652,diameter,72,2017-08-10 18:09:53+1750,jimbob,774,1
1_653,diameter,90,2017-08-10 18:09:53+1751,jimbob,775,1
1_654,diameter,69,2017-08-10 18:09:53+1752,jimbob,776,1
1_655,diameter,75,2017-08-10 18:09:53+1753,jimbob,777,1
1_656,diameter,67,2017-08-10 18:09:53+1754,jimbob,778,1
1_657,diameter,87,2017-08-10 18:09:53+1755,jimbob,779,1
1_658,diameter,69,2017-08-10 18:09:53+1756,jimbob,780,1
1_659,diameter,110,2017-08-10 18:09:53+1757,jimbob,781,1
1_660,diameter,69,2017-08-10 18:09:53+1758,jimbob,782,1
1_661,diameter,81,2017-08-10 18:09:53+1759,jimbob,783,1
1_662,diameter,73,2017-08-10 18:09:53+1760,jimbob,784,1
1_663,diameter,91,2017-08-10 18:09:53+1761,jimbob,785,1
1_664,diameter,70,2017-08-10 18:09:53+1762,jimbob,786,1
1_665,diameter,76,2017-08-10 18:09:53+1763,jimbob,787,1
1_666,diameter,68,2017-08-10 18:09:53+1764,jimbob,788,1
1_667,diameter,88,2017-08-10 18:09:53+1765,jimbob,789,1
1_668,diameter,70,2017-08-10 18:09:53+1766,jimbob,790,1
1_669,diameter,111,2017-08-10 18:09:53+1767,jimbob,791,1
1_670,diameter,70,2017-08-10 18:09:53+1768,jimbob,792,1
1_671,diameter,82,2017-08-10 18:09:53+1769,jimbob,793,1
1_672,diameter,74,2017-08-10 18:09:53+1770,jimbob,794,1
1_673,diameter,92,2017-08-10 18:09:53+1771,jimbob,795,1
1_674,diameter,71,2017-08-10 18:09:53+1772,jimbob,796,1
1_675,diameter,77,2017-08-10 18:09:53+1773,jimbob,797,1
1_676,diameter,69,2017-08-10 18:09:53+1774,jimbob,798,1
1_677,diameter,89,2017-08-10 18:09:53+1775,jimbob,799,1
1_678,diameter,71,2017-08-10 18:09:53+1776,jimbob,800,1
1_679,diameter,112,2017-08-10 18:09:53+1777,jimbob,801,1
1_680,diameter,71,2017-08-10 18:09:53+1778,jimbob,802,1
1_681,diameter,83,2017-08-10 18:09:53+1779,jimbob,803,1
1_682,diameter,75,2017-08-10 18:09:53+1780,jimbob,804,1
1_683,diameter,93,2017-08-10 18:09:53+1781,jimbob,805,1
1_684,diameter,72,2017-08-10 18:09:53+1782,jimbob,806,1
1_685,diameter,78,2017-08-10 18:09:53+1783,jimbob,807,1
1_686,diameter,70,2017-08-10 18:09:53+1784,jimbob,808,1
1_687,diameter,90,2017-08-10 18:09:53+1785,jimbob,809,1
1_688,diameter,72,2017-08-10 18:09:53+1786,jimbob,810,1
1_689,diameter,113,2017-08-10 18:09:53+1787,jimbob,811,1
1_690,diameter,72,2017-08-10 18:09:53+1788,jimbob,812,1
1_691,diameter,84,2017-08-10 18:09:53+1789,jimbob,813,1
1_692,diameter,76,2017-08-10 18:09:53+1790,jimbob,814,1
1_693,diameter,94,2017-08-10 18:09:53+1791,jimbob,815,1
1_694,diameter,73,2017-08-10 18:09:53+1792,jimbob,816,1
1_695,diameter,79,2017-08-10 18:09:53+1793,jimbob,817,1
1_696,diameter,71,2017-08-10 18:09:53+1794,jimbob,818,1
1_697,diameter,91,2017-08-10 18:09:53+1795,jimbob,819,1
1_698,diameter,73,2017-08-10 18:09:53+1796,jimbob,820,1
1_699,diameter,114,2017-08-10 18:09:53+1797,jimbob,821,1
1_700,diameter,73,2017-08-10 18:09:53+1798,jimbob,822,1
1_701,diameter,85,2017-08-10 18:09:53+1799,jimbob,823,1
1_702,diameter,77,2017-08-10 18:09:53+1800,jimbob,824,1
1_703,diameter,95,2017-08-10 18:09:53+1801,jimbob,825,1
1_704,diameter,74,2017-08-10 18:09:53+1802,jimbob,826,1
1_705,diameter,80,2017-08-10 18:09:53+1803,jimbob,827,1
1_706,diameter,72,2017-08-10 18:09:53+1804,jimbob,828,1
1_707,diameter,92,2017-08-10 18:09:53+1805,jimbob,829,1
1_708,diameter,74,2017-08-10 18:09:53+1806,jimbob,830,1
1_709,diameter,115,2017-08-10 18:09:53+1807,jimbob,831,1
1_710,diameter,74,2017-08-10 18:09:53+1808,jimbob,832,1
1_711,diameter,86,2017-08-10 18:09:53+1809,jimbob,833,1
1_712,diameter,78,2017-08-10 18:09:53+1810,jimbob,834,1
1_713,diameter,96,2017-08-10 18:09:53+1811,jimbob,835,1
1_714,diameter,75,2017-08-10 18:09:53+1812,jimbob,836,1
1_715,diameter,81,2017-08-10 18:09:53+1813,jimbob,837,1
1_716,diameter,73,2017-08-10 18:09:53+1814,jimbob,838,1
1_717,diameter,93,2017-08-10 18:09:53+1815,jimbob,839,1
1_718,diameter,75,2017-08-10 18:09:53+1816,jimbob,840,1
1_719,diameter,116,2017-08-10 18:09:53+1817,jimbob,841,1
1_720,diameter,75,2017-08-10 18:09:53+1818,jimbob,842,1
1_721,diameter,87,2017-08-10 18:09:53+1819,jimbob,843,1
1_722,diameter,79,2017-08-10 18:09:53+1820,jimbob,844,1
1_723,diameter,97,2017-08-10 18:09:53+1821,jimbob,845,1
1_724,diameter,76,2017-08-10 18:09:53+1822,jimbob,846,1
1_725,diameter,82,2017-08-10 18:09:53+1823,jimbob,847,1
1_726,diameter,74,2017-08-10 18:09:53+1824,jimbob,848,1
1_727,diameter,94,2017-08-10 18:09:53+1825,jimbob,849,1
1_728,diameter,76,2017-08-10 18:09:53+1826,jimbob,850,1
1_729,diameter,117,2017-08-10 18:09:53+1827,jimbob,851,1
1_730,diameter,76,2017-08-10 18:09:53+1828,jimbob,852,1
1_731,diameter,88,2017-08-10 18:09:53+1829,jimbob,853,1
1_732,diameter,80,2017-08-10 18:09:53+1830,jimbob,854,1
1_733,diameter,98,2017-08-10 18:09:53+1831,jimbob,855,1
1_734,diameter,77,2017-08-10 18:09:53+1832,jimbob,856,1
1_735,diameter,83,2017-08-10 18:09:53+1833,jimbob,857,1
1_736,diameter,75,2017-08-10 18:09:53+1834,jimbob,858,1
1_737,diameter,95,2017-08-10 18:09:53+1835,jimbob,859,1
1_738,diameter,77,2017-08-10 18:09:53+1836,jimbob,860,1
1_739,diameter,118,2017-08-10 18:09:53+1837,jimbob,861,1
1_740,diameter,77,2017-08-10 18:09:53+1838,jimbob,862,1
1_741,diameter,89,2017-08-10 18:09:53+1839,jimbob,863,1
1_742,diameter,81,2017-08-10 18:09:53+1840,jimbob,864,1
1_743,diameter,99,2017-08-10 18:09:53+1841,jimbob,865,1
1_744,diameter,78,2017-08-10 18:09:53+1842,jimbob,866,1
1_745,diameter,84,2017-08-10 18:09:53+1843,jimbob,867,1
1_746,diameter,76,2017-08-10 18:09:53+1844,jimbob,868,1
1_747,diameter,96,2017-08-10 18:09:53+1845,jimbob,869,1
1_748,diameter,78,2017-08-10 18:09:53+1846,jimbob,870,1
1_749,diameter,119,2017-08-10 18:09:53+1847,jimbob,871,1
1_750,diameter,78,2017-08-10 18:09:53+1848,jimbob,872,1
1_751,diameter,90,2017-08-10 18:09:53+1849,jimbob,873,1
1_752,diameter,82,2017-08-10 18:09:53+1850,jimbob,874,1
1_753,diameter,100,2017-08-10 18:09:53+1851,jimbob,875,1
1_754,diameter,79,2017-08-10 18:09:53+1852,jimbob,876,1
1_755,diameter,85,2017-08-10 18:09:53+1853,jimbob,877,1
1_756,diameter,77,2017-08-10 18:09:53+1854,jimbob,878,1
1_757,diameter,97,2017-08-10 18:09:53+1855,jimbob,879,1
1_758,diameter,79,2017-08-10 18:09:53+1856,jimbob,880,1
1_759,diameter,120,2017-08-10 18:09:53+1857,jimbob,881,1
1_760,diameter,79,2017-08-10 18:09:53+1858,jimbob,882,1
1_761,diameter,91,2017-08-10 18:09:53+1859,jimbob,883,1
1_762,diameter,83,2017-08-10 18:09:53+1860,jimbob,884,1
1_763,diameter,101,2017-08-10 18:09:53+1861,jimbob,885,1
1_764,diameter,80,2017-08-10 18:09:53+1862,jimbob,886,1
1_765,diameter,86,2017-08-10 18:09:53+1863,jimbob,887,1
1_766,diameter,78,2017-08-10 18:09:53+1864,jimbob,888,1
1_767,diameter,98,2017-08-10 18:09:53+1865,jimbob,889,1
1_768,diameter,80,2017-08-10 18:09:53+1866,jimbob,890,1
1_769,diameter,121,2017-08-10 18:09:53+1867,jimbob,891,1
1_770,diameter,80,2017-08-10 18:09:53+1868,jimbob,892,1
1_771,diameter,92,2017-08-10 18:09:53+1869,jimbob,893,1
1_772,diameter,84,2017-08-10 18:09:53+1870,jimbob,894,1
1_773,diameter,102,2017-08-10 18:09:53+1871,jimbob,895,1
1_774,diameter,81,2017-08-10 18:09:53+1872,jimbob,896,1
1_775,diameter,87,2017-08-10 18:09:53+1873,jimbob,897,1
1_776,diameter,79,2017-08-10 18:09:53+1874,jimbob,898,1
1_777,diameter,99,2017-08-10 18:09:53+1875,jimbob,899,1
1_778,diameter,81,2017-08-10 18:09:53+1876,jimbob,900,1
1_779,diameter,122,2017-08-10 18:09:53+1877,jimbob,901,1
1_780,diameter,81,2017-08-10 18:09:53+1878,jimbob,902,1
1_781,diameter,93,2017-08-10 18:09:53+1879,jimbob,903,1
1_782,diameter,85,2017-08-10 18:09:53+1880,jimbob,904,1
1_783,diameter,103,2017-08-10 18:09:53+1881,jimbob,905,1
1_784,diameter,82,2017-08-10 18:09:53+1882,jimbob,906,1
1_785,diameter,88,2017-08-10 18:09:53+1883,jimbob,907,1
1_786,diameter,80,2017-08-10 18:09:53+1884,jimbob,908,1
1_787,diameter,100,2017-08-10 18:09:53+1885,jimbob,909,1
1_788,diameter,82,2017-08-10 18:09:53+1886,jimbob,910,1
1_789,diameter,123,2017-08-10 18:09:53+1887,jimbob,911,1
1_790,diameter,82,2017-08-10 18:09:53+1888,jimbob,912,1
1_791,diameter,94,2017-08-10 18:09:53+1889,jimbob,913,1
1_792,diameter,86,2017-08-10 18:09:53+1890,jimbob,914,1
1_793,diameter,104,2017-08-10 18:09:53+1891,jimbob,915,1
1_794,diameter,83,2017-08-10 18:09:53+1892,jimbob,916,1
1_795,diameter,89,2017-08-10 18:09:53+1893,jimbob,917,1
1_796,diameter,81,2017-08-10 18:09:53+1894,jimbob,918,1
1_797,diameter,101,2017-08-10 18:09:53+1895,jimbob,919,1
1_798,diameter,83,2017-08-10 18:09:53+1896,jimbob,920,1
1_799,diameter,124,2017-08-10 18:09:53+1897,jimbob,921,1
1_800,diameter,83,2017-08-10 18:09:53+1898,jimbob,922,1
1_801,diameter,95,2017-08-10 18:09:53+1899,jimbob,923,1
1_802,diameter,87,2017-08-10 18:09:53+1900,jimbob,924,1
1_803,diameter,105,2017-08-10 18:09:53+1901,jimbob,925,1
1_804,diameter,84,2017-08-10 18:09:53+1902,jimbob,926,1
1_805,diameter,90,2017-08-10 18:09:53+1903,jimbob,927,1
1_806,diameter,82,2017-08-10 18:09:53+1904,jimbob,928,1
1_807,diameter,102,2017-08-10 18:09:53+1905,jimbob,929,1
1_808,diameter,84,2017-08-10 18:09:53+1906,jimbob,930,1
1_809,diameter,125,2017-08-10 18:09:53+1907,jimbob,931,1
1_810,diameter,84,2017-08-10 18:09:53+1908,jimbob,932,1
1_811,diameter,96,2017-08-10 18:09:53+1909,jimbob,933,1
1_812,diameter,88,2017-08-10 18:09:53+1910,jimbob,934,1
1_813,diameter,106,2017-08-10 18:09:53+1911,jimbob,935,1
1_814,diameter,85,2017-08-10 18:09:53+1912,jimbob,936,1
1_815,diameter,91,2017-08-10 18:09:53+1913,jimbob,937,1
1_816,diameter,83,2017-08-10 18:09:53+1914,jimbob,938,1
1_817,diameter,103,2017-08-10 18:09:53+1915,jimbob,939,1
1_818,diameter,85,2017-08-10 18:09:53+1916,jimbob,940,1
1_819,diameter,126,2017-08-10 18:09:53+1917,jimbob,941,1
1_820,diameter,85,2017-08-10 18:09:53+1918,jimbob,942,1
1_821,diameter,97,2017-08-10 18:09:53+1919,jimbob,943,1
1_822,diameter,89,2017-08-10 18:09:53+1920,jimbob,944,1
1_823,diameter,107,2017-08-10 18:09:53+1921,jimbob,945,1
1_824,diameter,86,2017-08-10 18:09:53+1922,jimbob,946,1
1_825,diameter,92,2017-08-10 18:09:53+1923,jimbob,947,1
1_826,diameter,84,2017-08-10 18:09:53+1924,jimbob,948,1
1_827,diameter,104,2017-08-10 18:09:53+1925,jimbob,949,1
1_828,diameter,86,2017-08-10 18:09:53+1926,jimbob,950,1
1_829,diameter,127,2017-08-10 18:09:53+1927,jimbob,951,1
1_830,diameter,86,2017-08-10 18:09:53+1928,jimbob,952,1
1_831,diameter,98,2017-08-10 18:09:53+1929,jimbob,953,1
1_832,diameter,90,2017-08-10 18:09:53+1930,jimbob,954,1
1_833,diameter,108,2017-08-10 18:09:53+1931,jimbob,955,1
1_834,diameter,87,2017-08-10 18:09:53+1932,jimbob,956,1
1_835,diameter,93,2017-08-10 18:09:53+1933,jimbob,957,1
1_836,diameter,85,2017-08-10 18:09:53+1934,jimbob,958,1
1_837,diameter,105,2017-08-10 18:09:53+1935,jimbob,959,1
1_838,diameter,87,2017-08-10 18:09:53+1936,jimbob,960,1
1_839,diameter,128,2017-08-10 18:09:53+1937,jimbob,961,1
1_840,diameter,87,2017-08-10 18:09:53+1938,jimbob,962,1
1_841,diameter,99,2017-08-10 18:09:53+1939,jimbob,963,1
1_842,diameter,91,2017-08-10 18:09:53+1940,jimbob,964,1
1_843,diameter,109,2017-08-10 18:09:53+1941,jimbob,965,1
1_844,diameter,88,2017-08-10 18:09:53+1942,jimbob,966,1
1_845,diameter,94,2017-08-10 18:09:53+1943,jimbob,967,1
1_846,diameter,86,2017-08-10 18:09:53+1944,jimbob,968,1
1_847,diameter,106,2017-08-10 18:09:53+1945,jimbob,969,1
1_848,diameter,88,2017-08-10 18:09:53+1946,jimbob,970,1
1_849,diameter,129,2017-08-10 18:09:53+1947,jimbob,971,1
1_850,diameter,88,2017-08-10 18:09:53+1948,jimbob,972,1
1_851,diameter,100,2017-08-10 18:09:53+1949,jimbob,973,1
1_852,diameter,92,2017-08-10 18:09:53+1950,jimbob,974,1
1_853,diameter,110,2017-08-10 18:09:53+1951,jimbob,975,1
1_854,diameter,89,2017-08-10 18:09:53+1952,jimbob,976,1
1_855,diameter,95,2017-08-10 18:09:53+1953,jimbob,977,1
1_856,diameter,87,2017-08-10 18:09:53+1954,jimbob,978,1
1_857,diameter,107,2017-08-10 18:09:53+1955,jimbob,979,1
1_858,diameter,89,2017-08-10 18:09:53+1956,jimbob,980,1
1_859,diameter,130,2017-08-10 18:09:53+1957,jimbob,981,1
1_860,diameter,89,2017-08-10 18:09:53+1958,jimbob,982,1
1_861,diameter,101,2017-08-10 18:09:53+1959,jimbob,983,1
1_862,diameter,93,2017-08-10 18:09:53+1960,jimbob,984,1
1_863,diameter,111,2017-08-10 18:09:53+1961,jimbob,985,1
1_864,diameter,90,2017-08-10 18:09:53+1962,jimbob,986,1
1_865,diameter,96,2017-08-10 18:09:53+1963,jimbob,987,1
1_866,diameter,88,2017-08-10 18:09:53+1964,jimbob,988,1
1_867,diameter,108,2017-08-10 18:09:53+1965,jimbob,989,1
1_868,diameter,90,2017-08-10 18:09:53+1966,jimbob,990,1
1_869,diameter,131,2017-08-10 18:09:53+1967,jimbob,991,1
1_870,diameter,90,2017-08-10 18:09:53+1968,jimbob,992,1
1_871,diameter,102,2017-08-10 18:09:53+1969,jimbob,993,1
1_872,diameter,94,2017-08-10 18:09:53+1970,jimbob,994,1
1_873,diameter,112,2017-08-10 18:09:53+1971,jimbob,995,1
1_874,diameter,91,2017-08-10 18:09:53+1972,jimbob,996,1
1_875,diameter,97,2017-08-10 18:09:53+1973,jimbob,997,1
1_876,diameter,89,2017-08-10 18:09:53+1974,jimbob,998,1
1_877,diameter,109,2017-08-10 18:09:53+1975,jimbob,999,1
1_878,diameter,91,2017-08-10 18:09:53+1976,jimbob,1000,1
1_879,diameter,132,2017-08-10 18:09:53+1977,jimbob,1001,1
1_880,diameter,91,2017-08-10 18:09:53+1978,jimbob,1002,1
1_881,diameter,103,2017-08-10 18:09:53+1979,jimbob,1003,1
1_882,diameter,95,2017-08-10 18:09:53+1980,jimbob,1004,1
1_883,diameter,113,2017-08-10 18:09:53+1981,jimbob,1005,1
1_884,diameter,92,2017-08-10 18:09:53+1982,jimbob,1006,1
1_885,diameter,98,2017-08-10 18:09:53+1983,jimbob,1007,1
1_886,diameter,90,2017-08-10 18:09:53+1984,jimbob,1008,1
1_887,diameter,110,2017-08-10 18:09:53+1985,jimbob,1009,1
1_888,diameter,92,2017-08-10 18:09:53+1986,jimbob,1010,1
1_889,diameter,133,2017-08-10 18:09:53+1987,jimbob,1011,1
1_890,diameter,92,2017-08-10 18:09:53+1988,jimbob,1012,1
1_891,diameter,104,2017-08-10 18:09:53+1989,jimbob,1013,1
1_892,diameter,96,2017-08-10 18:09:53+1990,jimbob,1014,1
1_893,diameter,114,2017-08-10 18:09:53+1991,jimbob,1015,1
1_894,diameter,93,2017-08-10 18:09:53+1992,jimbob,1016,1
1_895,diameter,99,2017-08-10 18:09:53+1993,jimbob,1017,1
1_896,diameter,91,2017-08-10 18:09:53+1994,jimbob,1018,1
1_897,diameter,111,2017-08-10 18:09:53+1995,jimbob,1019,1
1_898,diameter,93,2017-08-10 18:09:53+1996,jimbob,1020,1
1_899,diameter,134,2017-08-10 18:09:53+1997,jimbob,1021,1
1_900,diameter,93,2017-08-10 18:09:53+1998,jimbob,1022,1
1_901,diameter,105,2017-08-10 18:09:53+1999,jimbob,1023,1
1_902,diameter,97,2017-08-10 18:09:53+2000,jimbob,1024,1
1_903,diameter,115,2017-08-10 18:09:53+2001,jimbob,1025,1
1_904,diameter,94,2017-08-10 18:09:53+2002,jimbob,1026,1
1_905,diameter,100,2017-08-10 18:09:53+2003,jimbob,1027,1
1_906,diameter,92,2017-08-10 18:09:53+2004,jimbob,1028,1
1_907,diameter,112,2017-08-10 18:09:53+2005,jimbob,1029,1
1_908,diameter,94,2017-08-10 18:09:53+2006,jimbob,1030,1
1_909,diameter,135,2017-08-10 18:09:53+2007,jimbob,1031,1
1_910,diameter,94,2017-08-10 18:09:53+2008,jimbob,1032,1
1_911,diameter,106,2017-08-10 18:09:53+2009,jimbob,1033,1
1_912,diameter,98,2017-08-10 18:09:53+2010,jimbob,1034,1
1_913,diameter,116,2017-08-10 18:09:53+2011,jimbob,1035,1
1_914,diameter,95,2017-08-10 18:09:53+2012,jimbob,1036,1
1_915,diameter,101,2017-08-10 18:09:53+2013,jimbob,1037,1
1_916,diameter,93,2017-08-10 18:09:53+2014,jimbob,1038,1
1_917,diameter,113,2017-08-10 18:09:53+2015,jimbob,1039,1
1_918,diameter,95,2017-08-10 18:09:53+2016,jimbob,1040,1
1_919,diameter,136,2017-08-10 18:09:53+2017,jimbob,1041,1
1_920,diameter,95,2017-08-10 18:09:53+2018,jimbob,1042,1
1_921,diameter,107,2017-08-10 18:09:53+2019,jimbob,1043,1
1_922,diameter,99,2017-08-10 18:09:53+2020,jimbob,1044,1
1_923,diameter,117,2017-08-10 18:09:53+2021,jimbob,1045,1
1_924,diameter,96,2017-08-10 18:09:53+2022,jimbob,1046,1
1_925,diameter,102,2017-08-10 18:09:53+2023,jimbob,1047,1
1_926,diameter,94,2017-08-10 18:09:53+2024,jimbob,1048,1
1_927,diameter,114,2017-08-10 18:09:53+2025,jimbob,1049,1
1_928,diameter,96,2017-08-10 18:09:53+2026,jimbob,1050,1
1_929,diameter,137,2017-08-10 18:09:53+2027,jimbob,1051,1
1_930,diameter,96,2017-08-10 18:09:53+2028,jimbob,1052,1
1_931,diameter,108,2017-08-10 18:09:53+2029,jimbob,1053,1
1_932,diameter,100,2017-08-10 18:09:53+2030,jimbob,1054,1
1_933,diameter,118,2017-08-10 18:09:53+2031,jimbob,1055,1
1_934,diameter,97,2017-08-10 18:09:53+2032,jimbob,1056,1
1_935,diameter,103,2017-08-10 18:09:53+2033,jimbob,1057,1
1_936,diameter,95,2017-08-10 18:09:53+2034,jimbob,1058,1
1_937,diameter,115,2017-08-10 18:09:53+2035,jimbob,1059,1
1_938,diameter,97,2017-08-10 18:09:53+2036,jimbob,1060,1
1_939,diameter,138,2017-08-10 18:09:53+2037,jimbob,1061,1
1_940,diameter,97,2017-08-10 18:09:53+2038,jimbob,1062,1
1_941,diameter,109,2017-08-10 18:09:53+2039,jimbob,1063,1
1_942,diameter,101,2017-08-10 18:09:53+2040,jimbob,1064,1
1_943,diameter,119,2017-08-10 18:09:53+2041,jimbob,1065,1
1_944,diameter,98,2017-08-10 18:09:53+2042,jimbob,1066,1
1_945,diameter,104,2017-08-10 18:09:53+2043,jimbob,1067,1
1_946,diameter,96,2017-08-10 18:09:53+2044,jimbob,1068,1
1_947,diameter,116,2017-08-10 18:09:53+2045,jimbob,1069,1
1_948,diameter,98,2017-08-10 18:09:53+2046,jimbob,1070,1
1_949,diameter,139,2017-08-10 18:09:53+2047,jimbob,1071,1
1_950,diameter,98,2017-08-10 18:09:53+2048,jimbob,1072,1
1_951,diameter,110,2017-08-10 18:09:53+2049,jimbob,1073,1
1_952,diameter,102,2017-08-10 18:09:53+2050,jimbob,1074,1
1_953,diameter,120,2017-08-10 18:09:53+2051,jimbob,1075,1
1_954,diameter,99,2017-08-10 18:09:53+2052,jimbob,1076,1
1_955,diameter,105,2017-08-10 18:09:53+2053,jimbob,1077,1
1_956,diameter,97,2017-08-10 18:09:53+2054,jimbob,1078,1
1_957,diameter,117,2017-08-10 18:09:53+2055,jimbob,1079,1
1_958,diameter,99,2017-08-10 18:09:53+2056,jimbob,1080,1
1_959,diameter,140,2017-08-10 18:09:53+2057,jimbob,1081,1
1_960,diameter,99,2017-08-10 18:09:53+2058,jimbob,1082,1
1_961,diameter,111,2017-08-10 18:09:53+2059,jimbob,1083,1
1_962,diameter,103,2017-08-10 18:09:53+2060,jimbob,1084,1
1_963,diameter,121,2017-08-10 18:09:53+2061,jimbob,1085,1
1_964,diameter,100,2017-08-10 18:09:53+2062,jimbob,1086,1
1_965,diameter,106,2017-08-10 18:09:53+2063,jimbob,1087,1
1_966,diameter,98,2017-08-10 18:09:53+2064,jimbob,1088,1
1_967,diameter,118,2017-08-10 18:09:53+2065,jimbob,1089,1
1_968,diameter,100,2017-08-10 18:09:53+2066,jimbob,1090,1
1_969,diameter,141,2017-08-10 18:09:53+2067,jimbob,1091,1
1_970,diameter,100,2017-08-10 18:09:53+2068,jimbob,1092,1
1_971,diameter,112,2017-08-10 18:09:53+2069,jimbob,1093,1
1_972,diameter,104,2017-08-10 18:09:53+2070,jimbob,1094,1
1_973,diameter,122,2017-08-10 18:09:53+2071,jimbob,1095,1
1_974,diameter,101,2017-08-10 18:09:53+2072,jimbob,1096,1
1_975,diameter,107,2017-08-10 18:09:53+2073,jimbob,1097,1
1_976,diameter,99,2017-08-10 18:09:53+2074,jimbob,1098,1
